timestamp,channel,freq,type,subtype,src_mac,dst_mac,bssid,ssid,rssi,noise,antenna,data_rate,mcs,frame_len,sequence,retry,to_ds,from_ds,qos_tid
2026-02-08 16:27:00,2437,2437,1,12,,3c:67:8c:66:66:9c,,,-84,,,1.0,,52,,False,False,False,
2026-02-08 16:27:00,2437,2437,1,12,,3c:67:8c:66:66:9c,,,-84,,,1.0,,52,,False,False,False,
2026-02-08 16:27:00,2437,2437,1,12,,3c:67:8c:66:66:9c,,,-86,,,1.0,,52,,False,False,False,
2026-02-08 16:27:00,2437,2437,1,12,,3c:67:8c:66:66:9c,,,-86,,,1.0,,52,,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,0c:01:4b:43:62:e4,ff:ff:ff:ff:ff:ff,0c:01:4b:43:62:e4,MANB_2.4G,-14,,,1.0,,486,1206,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,f4:e8:4f:56:d8:58,ff:ff:ff:ff:ff:ff,f4:e8:4f:56:d8:58,Setsuna_2.4G,-49,,,1.0,,489,345,False,False,False,
2026-02-08 16:27:00,2437,2437,2,0,64:20:e0:b1:07:79,01:80:c2:00:00:00,64:20:e0:b1:07:79,,-84,,,1.0,,124,1817,False,False,True,
2026-02-08 16:27:00,2437,2437,0,8,14:ca:56:fc:04:37,ff:ff:ff:ff:ff:ff,14:ca:56:fc:04:37,Slaydude_tgtwifi_2.4G,-48,,,1.0,,498,1230,False,False,False,
2026-02-08 16:27:00,2437,2437,1,12,,3c:67:8c:66:66:9c,,,-84,,,1.0,,52,,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,f4:e8:4f:58:f7:94,ff:ff:ff:ff:ff:ff,f4:e8:4f:58:f7:94,EorP_2.4G,-54,,,1.0,,486,3108,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,0c:01:4b:43:62:e4,ff:ff:ff:ff:ff:ff,0c:01:4b:43:62:e4,MANB_2.4G,-14,,,1.0,,486,1207,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,f4:e8:4f:56:d8:58,ff:ff:ff:ff:ff:ff,f4:e8:4f:56:d8:58,Setsuna_2.4G,-49,,,1.0,,489,346,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,14:ca:56:fc:04:37,ff:ff:ff:ff:ff:ff,14:ca:56:fc:04:37,Slaydude_tgtwifi_2.4G,-48,,,1.0,,498,1231,False,False,False,
2026-02-08 16:27:00,2437,2437,1,12,,3c:67:8c:66:66:9c,,,-82,,,1.0,,52,,False,False,False,
2026-02-08 16:27:00,2437,2437,1,12,,3c:67:8c:66:66:9c,,,-84,,,1.0,,52,,False,False,False,
2026-02-08 16:27:00,2437,2437,1,12,,3c:67:8c:66:66:9c,,,-84,,,1.0,,52,,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,f4:e8:4f:58:f7:94,ff:ff:ff:ff:ff:ff,f4:e8:4f:58:f7:94,EorP_2.4G,-54,,,1.0,,486,3109,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,0c:01:4b:43:62:e4,ff:ff:ff:ff:ff:ff,0c:01:4b:43:62:e4,MANB_2.4G,-15,,,1.0,,486,1208,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,f4:e8:4f:56:d8:58,ff:ff:ff:ff:ff:ff,f4:e8:4f:56:d8:58,Setsuna_2.4G,-49,,,1.0,,489,347,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,14:ca:56:fc:04:37,ff:ff:ff:ff:ff:ff,14:ca:56:fc:04:37,Slaydude_tgtwifi_2.4G,-49,,,1.0,,498,1232,False,False,False,
2026-02-08 16:27:00,2437,2437,0,8,64:20:e0:e9:d5:f5,ff:ff:ff:ff:ff:ff,64:20:e0:e9:d5:f5,goyyarr_2.4G,-77,,,1.0,,501,2521,False,False,False,
2026-02-08 16:27:00,2437,2437,1,12,,3c:67:8c:66:b7:40,,,-83,,,1.0,,52,,False,False,False,
